Date,Rate
2024-10-01 00:00:00+01:00,0.2426301091909408
2024-10-02 00:00:00+01:00,0.2402690947055816
2024-10-03 00:00:00+01:00,0.2397506535053253
2024-10-04 00:00:00+01:00,0.2371072769165039
2024-10-07 00:00:00+01:00,0.2362111657857895
2024-10-08 00:00:00+01:00,0.2339181303977966
2024-10-09 00:00:00+01:00,0.2335084825754165
2024-10-10 00:00:00+01:00,0.2331002354621887
2024-10-11 00:00:00+01:00,0.233236163854599
2024-10-14 00:00:00+01:00,0.2333722412586212
2024-10-15 00:00:00+01:00,0.2328288704156875
2024-10-16 00:00:00+01:00,0.2321262657642364
2024-10-17 00:00:00+01:00,0.2329644709825515
2024-10-18 00:00:00+01:00,0.2320724129676818
2024-10-21 00:00:00+01:00,0.2327746748924255
2024-10-22 00:00:00+01:00,0.2324230223894119
2024-10-23 00:00:00+01:00,0.2312138825654983
2024-10-24 00:00:00+01:00,0.2299379110336303
2024-10-25 00:00:00+01:00,0.2304147332906723
2024-10-28 00:00:00+00:00,0.230547547340393
2024-10-29 00:00:00+00:00,0.2294367253780365
2024-10-30 00:00:00+00:00,0.2287544310092926
2024-10-31 00:00:00+00:00,0.2285035401582718
2024-11-01 00:00:00+00:00,0.2288329601287841
2024-11-04 00:00:00+00:00,0.2285192012786865
2024-11-05 00:00:00+00:00,0.2288329601287841
2024-11-06 00:00:00+00:00,0.230547547340393
2024-11-07 00:00:00+00:00,0.2273243814706802
2024-11-08 00:00:00+00:00,0.2276607900857925
2024-11-11 00:00:00+00:00,0.2283104956150055
2024-11-12 00:00:00+00:00,0.2267059683799743
2024-11-13 00:00:00+00:00,0.2255045622587204
2024-11-14 00:00:00+00:00,0.2246938496828079
2024-11-15 00:00:00+00:00,0.2232142835855484
2024-11-18 00:00:00+00:00,0.2238137871026992
2024-11-19 00:00:00+00:00,0.22344870865345
2024-11-20 00:00:00+00:00,0.223863884806633
2024-11-21 00:00:00+00:00,0.2237637192010879
2024-11-22 00:00:00+00:00,0.2240896373987198
2024-11-25 00:00:00+00:00,0.2239390909671783
2024-11-26 00:00:00+00:00,0.224139854311943
2024-11-27 00:00:00+00:00,0.2244668900966644
2024-11-28 00:00:00+00:00,0.2253521084785461
2024-11-29 00:00:00+00:00,0.2250984758138656
2024-12-02 00:00:00+00:00,0.2250984758138656
2024-12-03 00:00:00+00:00,0.2243410050868988
2024-12-04 00:00:00+00:00,0.2238388210535049
2024-12-05 00:00:00+00:00,0.2247191071510315
2024-12-06 00:00:00+00:00,0.2259886860847473
2024-12-09 00:00:00+00:00,0.2263980209827423
2024-12-10 00:00:00+00:00,0.226142019033432
2024-12-11 00:00:00+00:00,0.2260142415761947
2024-12-12 00:00:00+00:00,0.2257081568241119
2024-12-13 00:00:00+00:00,0.2254791408777237
2024-12-16 00:00:00+00:00,0.2248454093933105
2024-12-17 00:00:00+00:00,0.2247191071510315
2024-12-18 00:00:00+00:00,0.224014326930046
2024-12-19 00:00:00+00:00,0.2232641130685806
2024-12-20 00:00:00+00:00,0.2220741808414459
2024-12-23 00:00:00+00:00,0.221950963139534
2024-12-24 00:00:00+00:00,0.2228412181138992
2024-12-25 00:00:00+00:00,0.2229903042316436
2024-12-26 00:00:00+00:00,0.2229903042316436
2024-12-27 00:00:00+00:00,0.2238889634609222
2024-12-30 00:00:00+00:00,0.2237637192010879
2024-12-31 00:00:00+00:00,0.2240896373987198
2025-01-02 00:00:00+00:00,0.2237136512994766
2025-01-03 00:00:00+00:00,0.2230897843837738
2025-01-06 00:00:00+00:00,0.2223457545042038
2025-01-07 00:00:00+00:00,0.2217294722795486
2025-01-08 00:00:00+00:00,0.2229654341936111
2025-01-09 00:00:00+00:00,0.2222222238779068
2025-01-10 00:00:00+00:00,0.2221975177526474
2025-01-13 00:00:00+00:00,0.2225189208984375
2025-01-14 00:00:00+00:00,0.2218524664640426
2025-01-15 00:00:00+00:00,0.2220988273620605
2025-01-16 00:00:00+00:00,0.2223951965570449
2025-01-17 00:00:00+00:00,0.2222222238779068
2025-01-20 00:00:00+00:00,0.2220495194196701
2025-01-21 00:00:00+00:00,0.2226923555135727
2025-01-22 00:00:00+00:00,0.2235886007547378
2025-01-23 00:00:00+00:00,0.2255808711051941
2025-01-24 00:00:00+00:00,0.2251491546630859
2025-01-27 00:00:00+00:00,0.2285714298486709
2025-01-28 00:00:00+00:00,0.2285192012786865
2025-01-29 00:00:00+00:00,0.2277904450893402
2025-01-30 00:00:00+00:00,0.2279202342033386
2025-01-31 00:00:00+00:00,0.2279202342033386
2025-02-03 00:00:00+00:00,0.2245929390192031
2025-02-04 00:00:00+00:00,0.2237436771392822
2025-02-05 00:00:00+00:00,0.2251491546630859
2025-02-06 00:00:00+00:00,0.2262443453073501
2025-02-07 00:00:00+00:00,0.2261164486408233
2025-02-10 00:00:00+00:00,0.2253267168998718
2025-02-11 00:00:00+00:00,0.2238388210535049
2025-02-12 00:00:00+00:00,0.2238388210535049
2025-02-13 00:00:00+00:00,0.2237386703491211
2025-02-14 00:00:00+00:00,0.2251035422086715
2025-02-17 00:00:00+00:00,0.225631758570671
2025-02-18 00:00:00+00:00,0.2256572246551513
2025-02-19 00:00:00+00:00,0.2250731587409973
2025-02-20 00:00:00+00:00,0.2252759635448455
2025-02-21 00:00:00+00:00,0.2258611023426056
2025-02-24 00:00:00+00:00,0.2264492809772491
2025-02-25 00:00:00+00:00,0.2268088012933731
2025-02-26 00:00:00+00:00,0.226142019033432
2025-02-27 00:00:00+00:00,0.2259121239185333
2025-02-28 00:00:00+00:00,0.2245929390192031
2025-03-03 00:00:00+00:00,0.2242152392864227
2025-03-04 00:00:00+00:00,0.2242152392864227
2025-03-05 00:00:00+00:00,0.2245929390192031
2025-03-06 00:00:00+00:00,0.2261164486408233
2025-03-07 00:00:00+00:00,0.2259886860847473
2025-03-10 00:00:00+00:00,0.2266545742750167
2025-03-11 00:00:00+00:00,0.2261931747198104
2025-03-12 00:00:00+00:00,0.2267316579818725
2025-03-13 00:00:00+00:00,0.2258611023426056
2025-03-14 00:00:00+00:00,0.225453719496727
