Date,Rate
2024-10-01 00:00:00+01:00,0.0002468526363372
2024-10-02 00:00:00+01:00,0.0002466091245878
2024-10-03 00:00:00+01:00,0.0002469135797582
2024-10-04 00:00:00+01:00,0.0002517982502467
2024-10-07 00:00:00+01:00,0.0002509712066967
2024-10-08 00:00:00+01:00,0.0002467308077029
2024-10-09 00:00:00+01:00,0.0002460024552419
2024-10-10 00:00:00+01:00,0.000246305426117
2024-10-11 00:00:00+01:00,0.0002463661076035
2024-10-14 00:00:00+01:00,0.0002521183632779
2024-10-15 00:00:00+01:00,0.0002517984830774
2024-10-16 00:00:00+01:00,0.000246548326686
2024-10-17 00:00:00+01:00,0.0002469135797582
2024-10-18 00:00:00+01:00,0.0002472187916282
2024-10-21 00:00:00+01:00,0.0002526480820961
2024-10-22 00:00:00+01:00,0.0002469135797582
2024-10-23 00:00:00+01:00,0.0002466091245878
2024-10-24 00:00:00+01:00,0.0002466091245878
2024-10-25 00:00:00+01:00,0.0002469135797582
2024-10-28 00:00:00+00:00,0.0002514548541512
2024-10-29 00:00:00+00:00,0.0002468526363372
2024-10-30 00:00:00+00:00,0.0002466091245878
2024-10-31 00:00:00+00:00,0.0002469135797582
2024-11-01 00:00:00+00:00,0.0002469135797582
2024-11-04 00:00:00+00:00,0.0002520616108085
2024-11-05 00:00:00+00:00,0.000246305426117
2024-11-06 00:00:00+00:00,0.000246305426117
2024-11-07 00:00:00+00:00,0.0002469135797582
2024-11-08 00:00:00+00:00,0.0002469135797582
2024-11-11 00:00:00+00:00,0.0002506076125428
2024-11-12 00:00:00+00:00,0.0002521665010135
2024-11-13 00:00:00+00:00,0.0002475247601978
2024-11-14 00:00:00+00:00,0.000247831485467
2024-11-15 00:00:00+00:00,0.0002477700763847
2024-11-18 00:00:00+00:00,0.0002527078904677
2024-11-19 00:00:00+00:00,0.0002477700763847
2024-11-20 00:00:00+00:00,0.000247831485467
2024-11-21 00:00:00+00:00,0.0002477700763847
2024-11-22 00:00:00+00:00,0.000247831485467
2024-11-25 00:00:00+00:00,0.0002545065945014
2024-11-26 00:00:00+00:00,0.000247831485467
2024-11-27 00:00:00+00:00,0.000247831485467
2024-11-28 00:00:00+00:00,0.0002484472061041
2024-11-29 00:00:00+00:00,0.000254125741776
2024-12-02 00:00:00+00:00,0.0002545705938246
2024-12-03 00:00:00+00:00,0.0002487562305759
2024-12-04 00:00:00+00:00,0.0002486943558324
2024-12-05 00:00:00+00:00,0.0002487562305759
2024-12-06 00:00:00+00:00,0.0002487562305759
2024-12-09 00:00:00+00:00,0.000253913574852
2024-12-10 00:00:00+00:00,0.0002539316774345
2024-12-11 00:00:00+00:00,0.0002492522471584
2024-12-12 00:00:00+00:00,0.0002492522471584
2024-12-13 00:00:00+00:00,0.0002548664342612
2024-12-16 00:00:00+00:00,0.000254850834608
2024-12-17 00:00:00+00:00,0.0002550412900745
2024-12-18 00:00:00+00:00,0.0002549015916883
2024-12-19 00:00:00+00:00,0.0002547075855545
2024-12-20 00:00:00+00:00,0.0002546133182477
2024-12-23 00:00:00+00:00,0.0002559739805292
2024-12-24 00:00:00+00:00,0.0002551657962612
2024-12-25 00:00:00+00:00,0.0002550551726017
2024-12-26 00:00:00+00:00,0.0002550551726017
2024-12-27 00:00:00+00:00,0.0002553089871071
2024-12-30 00:00:00+00:00,0.0002547398034948
2024-12-31 00:00:00+00:00,0.0002547417243476
2025-01-02 00:00:00+00:00,0.0002547417243476
2025-01-03 00:00:00+00:00,0.0002539626439101
2025-01-06 00:00:00+00:00,0.0002544277231208
2025-01-07 00:00:00+00:00,0.0002481389674358
2025-01-08 00:00:00+00:00,0.0002481389674358
2025-01-09 00:00:00+00:00,0.0002480774128343
2025-01-10 00:00:00+00:00,0.0002480158873368
2025-01-13 00:00:00+00:00,0.0002523745060898
2025-01-14 00:00:00+00:00,0.0002481389674358
2025-01-15 00:00:00+00:00,0.0002481389674358
2025-01-16 00:00:00+00:00,0.0002487562305759
2025-01-17 00:00:00+00:00,0.0002488800382707
2025-01-20 00:00:00+00:00,0.0002537675318308
2025-01-21 00:00:00+00:00,0.0002537656691856
2025-01-22 00:00:00+00:00,0.0002487562305759
2025-01-23 00:00:00+00:00,0.0002486943558324
2025-01-24 00:00:00+00:00,0.0002491280611138
2025-01-27 00:00:00+00:00,0.0002549878554418
2025-01-28 00:00:00+00:00,0.0002493143838364
2025-01-29 00:00:00+00:00,0.0002493765496183
2025-01-30 00:00:00+00:00,0.0002493143838364
2025-01-31 00:00:00+00:00,0.0002493765496183
2025-02-03 00:00:00+00:00,0.0002506748423911
2025-02-04 00:00:00+00:00,0.0002571886579971
2025-02-05 00:00:00+00:00,0.0002493143838364
2025-02-06 00:00:00+00:00,0.0002493765496183
2025-02-07 00:00:00+00:00,0.0002496879023965
2025-02-10 00:00:00+00:00,0.0002538810949772
2025-02-11 00:00:00+00:00,0.0002496879023965
2025-02-12 00:00:00+00:00,0.0002496879023965
2025-02-13 00:00:00+00:00,0.0002503128780517
2025-02-14 00:00:00+00:00,0.0002503755677025
2025-02-17 00:00:00+00:00,0.0002566243056207
2025-02-18 00:00:00+00:00,0.0002562701702117
2025-02-19 00:00:00+00:00,0.0002496255619917
2025-02-20 00:00:00+00:00,0.0002496255619917
2025-02-21 00:00:00+00:00,0.0002496879023965
2025-02-24 00:00:00+00:00,0.0002552561054471
2025-02-25 00:00:00+00:00,0.0002498126414138
2025-02-26 00:00:00+00:00,0.0002493765496183
2025-02-27 00:00:00+00:00,0.0002500000118743
2025-02-28 00:00:00+00:00,0.0002498126414138
2025-03-03 00:00:00+00:00,0.0002549619239289
2025-03-04 00:00:00+00:00,0.0002499375259503
2025-03-05 00:00:00+00:00,0.0002500000118743
2025-03-06 00:00:00+00:00,0.0002499375259503
2025-03-07 00:00:00+00:00,0.0002551783982198
2025-03-10 00:00:00+00:00,0.0002550965000409
2025-03-11 00:00:00+00:00,0.0002496879023965
2025-03-12 00:00:00+00:00,0.0002553418453317
2025-03-13 00:00:00+00:00,0.0002499375259503
2025-03-14 00:00:00+00:00,0.0002554116654209
2025-03-17 00:00:00+00:00,0.0002560360881034
2025-03-18 00:00:00+00:00,0.0002500000118743
2025-03-19 00:00:00+00:00,0.0002499375259503
2025-03-20 00:00:00+00:00,0.0002500000118743
2025-03-21 00:00:00+00:00,0.0002498126414138
2025-03-24 00:00:00+00:00,0.0002561822766438
2025-03-25 00:00:00+00:00,0.0002500000118743
2025-03-26 00:00:00+00:00,0.0002499375259503
2025-03-27 00:00:00+00:00,0.0002500000118743
2025-03-28 00:00:00+00:00,0.0002499375259503
2025-03-31 00:00:00+01:00,0.0002584876492619
2025-04-01 00:00:00+01:00,0.0002506265591364
2025-04-02 00:00:00+01:00,0.0002570033539086
2025-04-03 00:00:00+01:00,0.0002570694196037
2025-04-04 00:00:00+01:00,0.0002568713098298
2025-04-07 00:00:00+01:00,0.0002539967535994
2025-04-08 00:00:00+01:00,0.0002568713098298
2025-04-09 00:00:00+01:00,0.0002503128780517
2025-04-10 00:00:00+01:00,0.0002503128780517
2025-04-11 00:00:00+01:00,0.0002506265591364
2025-04-14 00:00:00+01:00,0.0002553117810748
2025-04-15 00:00:00+01:00,0.0002503128780517
2025-04-16 00:00:00+01:00,0.0002550506324041
2025-04-17 00:00:00+01:00,0.0002554540405981
2025-04-22 00:00:00+01:00,0.0002506265591364
2025-04-23 00:00:00+01:00,0.0002505637821741
2025-04-24 00:00:00+01:00,0.0002506265591364
2025-04-25 00:00:00+01:00,0.0002556150429882
2025-04-28 00:00:00+01:00,0.0002505637821741
2025-04-29 00:00:00+01:00,0.0002504382573533
2025-04-30 00:00:00+01:00,0.0002503755677025
2025-05-01 00:00:00+01:00,0.0002505010052118
2025-05-02 00:00:00+01:00,0.0002546818868722
2025-05-05 00:00:00+01:00,0.0002546058676671
2025-05-06 00:00:00+01:00,0.0002552371297497
2025-05-07 00:00:00+01:00,0.0002504382573533
2025-05-08 00:00:00+01:00,0.000255407881923
2025-05-09 00:00:00+01:00,0.0002556402760092
2025-05-12 00:00:00+01:00,0.0002556678664404
2025-05-13 00:00:00+01:00,0.0002505010052118
2025-05-14 00:00:00+01:00,0.0002503755677025
2025-05-15 00:00:00+01:00,0.0002503128780517
2025-05-16 00:00:00+01:00,0.0002504382573533
2025-05-19 00:00:00+01:00,0.0002552590158302
2025-05-20 00:00:00+01:00,0.000255076913163
2025-05-21 00:00:00+01:00,0.0002504382573533
2025-05-22 00:00:00+01:00,0.0002506265591364
2025-05-23 00:00:00+01:00,0.0002557635889388
2025-05-26 00:00:00+01:00,0.0002558744163252
2025-05-27 00:00:00+01:00,0.0002559770655352
2025-05-28 00:00:00+01:00,0.0002554638485889
2025-05-29 00:00:00+01:00,0.0002553619851823
2025-05-30 00:00:00+01:00,0.0002553043887019
2025-06-02 00:00:00+01:00,0.0002558676933404
2025-06-03 00:00:00+01:00,0.0002558971755206
2025-06-04 00:00:00+01:00,0.0002543815644457
2025-06-05 00:00:00+01:00,0.0002500000118743
2025-06-06 00:00:00+01:00,0.0002498750691302
2025-06-09 00:00:00+01:00,0.000254372076597
2025-06-10 00:00:00+01:00,0.0002496879023965
2025-06-11 00:00:00+01:00,0.0002496879023965
2025-06-12 00:00:00+01:00,0.0002500000118743
2025-06-13 00:00:00+01:00,0.0002500000118743
2025-06-16 00:00:00+01:00,0.0002560491848271
2025-06-17 00:00:00+01:00,0.0002503128780517
2025-06-18 00:00:00+01:00,0.0002503128780517
2025-06-19 00:00:00+01:00,0.0002503128780517
2025-06-20 00:00:00+01:00,0.0002503128780517
2025-06-23 00:00:00+01:00,0.0002550896315369
2025-06-24 00:00:00+01:00,0.0002503128780517
2025-06-25 00:00:00+01:00,0.0002503128780517
2025-06-26 00:00:00+01:00,0.0002503128780517
2025-06-27 00:00:00+01:00,0.0002552589285187
2025-06-30 00:00:00+01:00,0.0002550587523728
2025-07-01 00:00:00+01:00,0.0002503128780517
2025-07-02 00:00:00+01:00,0.0002502502466086
2025-07-03 00:00:00+01:00,0.0002552368678152
2025-07-04 00:00:00+01:00,0.0002502502466086
2025-07-07 00:00:00+01:00,0.0002542854053899
2025-07-08 00:00:00+01:00,0.0002502502466086
2025-07-09 00:00:00+01:00,0.0002502502466086
2025-07-10 00:00:00+01:00,0.0002502502466086
2025-07-11 00:00:00+01:00,0.0002502502466086
2025-07-14 00:00:00+01:00,0.0002549150085542
2025-07-15 00:00:00+01:00,0.0002502502466086
2025-07-16 00:00:00+01:00,0.0002503128780517
2025-07-17 00:00:00+01:00,0.0002503128780517
2025-07-18 00:00:00+01:00,0.0002553047961555
2025-07-21 00:00:00+01:00,0.0002547535405028
2025-07-22 00:00:00+01:00,0.0002503128780517
2025-07-23 00:00:00+01:00,0.0002501250710338
2025-07-24 00:00:00+01:00,0.0002503128780517
2025-07-25 00:00:00+01:00,0.0002503128780517
2025-07-28 00:00:00+01:00,0.0002555132668931
2025-07-29 00:00:00+01:00,0.0002503128780517
2025-07-30 00:00:00+01:00,0.0002503128780517
2025-07-31 00:00:00+01:00,0.0002506265591364
2025-08-01 00:00:00+01:00,0.0002506265591364
2025-08-04 00:00:00+01:00,0.0002591213851701
2025-08-05 00:00:00+01:00,0.0002506265591364
2025-08-06 00:00:00+01:00,0.0002506265591364
2025-08-07 00:00:00+01:00,0.0002506265591364
2025-08-08 00:00:00+01:00,0.0002506265591364
2025-08-11 00:00:00+01:00,0.0002554373932071
2025-08-12 00:00:00+01:00,0.0002508151519577
2025-08-13 00:00:00+01:00,0.0002508151519577
2025-08-14 00:00:00+01:00,0.0002508151519577
2025-08-15 00:00:00+01:00,0.0002508151519577
2025-08-18 00:00:00+01:00,0.0002554791572038
2025-08-19 00:00:00+01:00,0.0002509410260245
2025-08-20 00:00:00+01:00,0.0002508780744392
2025-08-21 00:00:00+01:00,0.0002552955411374
2025-08-22 00:00:00+01:00,0.0002509410260245
2025-08-25 00:00:00+01:00,0.0002576813276391
2025-08-26 00:00:00+01:00,0.0002508780744392
2025-08-27 00:00:00+01:00,0.0002509410260245
2025-08-28 00:00:00+01:00,0.0002508780744392
2025-08-29 00:00:00+01:00,0.0002550207427702
2025-09-01 00:00:00+01:00,0.0002553528465796
2025-09-02 00:00:00+01:00,0.0002550652716308
2025-09-03 00:00:00+01:00,0.0002509410260245
2025-09-04 00:00:00+01:00,0.0002509410260245
2025-09-05 00:00:00+01:00,0.0002547561889514
2025-09-08 00:00:00+01:00,0.000255503488006
2025-09-09 00:00:00+01:00,0.0002509410260245
2025-09-10 00:00:00+01:00,0.0002508151519577
2025-09-11 00:00:00+01:00,0.0002508151519577
2025-09-12 00:00:00+01:00,0.0002508151519577
2025-09-15 00:00:00+01:00,0.0002548229531385
2025-09-16 00:00:00+01:00,0.0002501876442693
2025-09-17 00:00:00+01:00,0.0002501250710338
2025-09-18 00:00:00+01:00,0.0002501250710338
2025-09-19 00:00:00+01:00,0.0002504382573533
2025-09-22 00:00:00+01:00,0.0002538686094339
2025-09-23 00:00:00+01:00,0.0002505637821741
2025-09-24 00:00:00+01:00,0.0002505637821741
2025-09-25 00:00:00+01:00,0.0002503128780517
2025-09-26 00:00:00+01:00,0.0002504382573533
2025-09-29 00:00:00+01:00,0.0002558360865805
2025-09-30 00:00:00+01:00,0.0002506265591364
2025-10-01 00:00:00+01:00,0.0002504382573533
2025-10-02 00:00:00+01:00,0.0002503128780517
2025-10-03 00:00:00+01:00,0.0002500625269021
2025-10-06 00:00:00+01:00,0.0002546746400184
2025-10-07 00:00:00+01:00,0.0002496879023965
2025-10-08 00:00:00+01:00,0.0002541770227253
2025-10-09 00:00:00+01:00,0.0002496879023965
2025-10-10 00:00:00+01:00,0.0002499375259503
2025-10-13 00:00:00+01:00,0.0002547060139477
2025-10-14 00:00:00+01:00,0.0002540245768614
